index,ellipse_angle_deg,ellipse_angle_derivative
5968,33.77,0.6000000000000014
5978,34.38,0.6099999999999994
5987,34.89,0.509999999999998
5996,35.47,0.5799999999999983
6005,36.04,0.5700000000000003
6014,36.42,0.38000000000000256
6023,37.01,0.5899999999999963
6032,37.6,0.5900000000000034
6041,39.12,1.519999999999996
6050,38.18,-0.9399999999999977
6059,31.59,-6.59
6068,28.91,-2.6799999999999997
6077,28.81,-0.10000000000000142
6086,24.9,-3.91
6095,26.9,2.0
6104,28.35,1.4500000000000028
6113,30.91,2.5599999999999987
6123,32.35,1.4400000000000013
6133,32.93,0.5799999999999983
6143,31.19,-1.7399999999999984
6151,32.58,1.389999999999997
6161,32.98,0.3999999999999986
6170,34.12,1.1400000000000006
6179,35.16,1.0399999999999991
6188,36.41,1.25
6197,34.48,-1.9299999999999997
6208,34.04,-0.4399999999999977
6218,30.69,-3.349999999999998
6227,30.68,-0.010000000000001563
6236,32.21,1.5300000000000011
6245,32.95,0.740000000000002
6256,34.45,1.5
6266,37.23,2.779999999999994
6275,36.76,-0.46999999999999886
6284,36.22,-0.5399999999999991
6293,32.13,-4.089999999999996
6303,30.41,-1.7200000000000024
6311,32.87,2.4599999999999973
6320,33.5,0.6300000000000026
6331,34.3,0.7999999999999972
6340,33.42,-0.8799999999999955
6350,34.18,0.759999999999998
6359,36.32,2.1400000000000006
6368,36.53,0.21000000000000085
6377,36.28,-0.25
6386,34.7,-1.5799999999999983
6395,35.16,0.45999999999999375
6404,34.13,-1.029999999999994
6415,34.85,0.7199999999999989
6424,35.44,0.5899999999999963
6433,31.78,-3.6599999999999966
6442,30.51,-1.2699999999999996
6451,31.29,0.7799999999999976
6460,34.25,2.960000000000001
6469,35.49,1.240000000000002
6478,37.01,1.519999999999996
6487,37.66,0.6499999999999986
6497,34.49,-3.1699999999999946
6506,77.99,43.49999999999999
6515,77.38,-0.6099999999999994
6524,34.39,-42.989999999999995
6533,30.11,-4.280000000000001
6542,29.85,-0.259999999999998
6554,30.62,0.7699999999999996
6572,32.19,1.5699999999999967
6581,31.96,-0.22999999999999687
6592,31.59,-0.370000000000001
6601,30.76,-0.8299999999999983
6610,31.81,1.0499999999999972
6619,33.01,1.1999999999999993
6629,31.22,-1.7899999999999991
6638,29.8,-1.4199999999999982
6649,31.35,1.5500000000000007
6658,33.01,1.6599999999999966
6667,31.94,-1.0699999999999967
6676,29.3,-2.6400000000000006
6685,28.8,-0.5
6694,30.15,1.3499999999999979
6703,32.06,1.9100000000000037
6712,32.68,0.6199999999999974
