index,ellipse_angle_deg,ellipse_angle_derivative,motor_speed
43888,45.15,-1.8700000000000045,15.0
43906,45.76,-3.510000000000005,15.0
43936,48.84,-4.93,15.0
43966,52.19,-1.5900000000000034,15.0
43986,50.32,-3.8599999999999994,15.0
44014,45.46,-5.329999999999998,15.0
44044,47.96,-2.1499999999999986,15.0
44062,46.87,-1.1700000000000017,15.0
44110,51.17,-3.0799999999999983,15.0
44122,45.95,-5.219999999999999,15.0
44131,43.85,-2.1000000000000014,15.0
44161,47.9,-0.9600000000000009,15.0
44173,44.5,-3.3999999999999986,15.0
44221,45.96,-0.36999999999999744,15.0
44242,43.98,-0.29000000000000625,15.0
44280,46.39,-0.9600000000000009,15.0
44310,43.49,-8.269999999999996,15.0
44332,47.95,-1.7999999999999972,15.0
44370,53.38,-1.509999999999998,15.0
44379,47.55,-5.830000000000005,15.0
44408,50.01,-3.8200000000000003,15.0
44437,47.99,-0.1599999999999966,15.0
44448,43.61,-4.380000000000003,15.0
44517,50.28,-0.4200000000000017,15.0
44557,50.78,-0.8599999999999994,15.0
44568,48.93,-1.8500000000000014,15.0
44577,45.35,-3.5799999999999983,15.0
44587,41.18,-4.170000000000002,15.0
44596,39.37,-1.8100000000000023,15.0
44626,42.52,-5.939999999999998,15.0
44637,41.25,-1.2700000000000031,15.0
44667,45.0,-1.6599999999999966,15.0
44676,43.9,-1.1000000000000014,15.0
44725,48.64,-1.8500000000000014,15.0
44734,46.62,-2.020000000000003,15.0
44763,50.16,-0.740000000000002,15.0
44812,49.01,-0.75,15.0
44842,48.06,-0.5300000000000011,15.0
44860,47.06,-1.0999999999999943,15.0
44893,52.69,-1.5600000000000023,15.0
44902,50.33,-2.3599999999999994,15.0
44914,49.08,-1.25,15.0
44925,46.53,-2.549999999999997,15.0
44962,48.28,-1.4699999999999989,15.0
44971,45.43,-2.8500000000000014,15.0
44982,43.49,-1.9399999999999977,15.0
45033,45.55,-1.9400000000000048,15.0
45043,43.76,-1.7899999999999991,15.0
45052,42.53,-1.2299999999999969,15.0
45063,39.78,-2.75,15.0
45160,49.27,-0.4899999999999949,15.0
45181,51.19,-1.4600000000000009,15.0
45204,51.37,-1.5500000000000043,15.0
45214,49.12,-2.25,15.0
45223,47.03,-2.0899999999999963,15.0
45243,45.51,-4.030000000000001,15.0
45301,47.28,-0.8799999999999955,15.0
45312,46.08,-1.2000000000000028,15.0
45342,47.44,-2.6000000000000014,15.0
45370,43.08,-5.780000000000001,15.0
45391,39.81,-4.659999999999997,15.0
45487,46.01,-0.17999999999999972,15.0
45498,44.35,-1.6599999999999966,15.0
45537,45.2,-2.6499999999999986,15.0
45556,49.45,-1.4099999999999966,15.0
45577,50.29,-2.1000000000000014,15.0
45606,48.07,-3.5899999999999963,15.0
45637,45.83,-0.23000000000000398,15.0
45655,46.11,-2.1000000000000014,15.0
45665,44.74,-1.3699999999999974,15.0
45694,46.3,-4.240000000000002,15.0
45763,52.85,-0.25,15.0
45772,45.31,-7.539999999999999,15.0
45783,43.49,-1.8200000000000003,15.0
45793,41.29,-2.200000000000003,15.0
45862,48.4,-0.740000000000002,15.0
45871,43.97,-4.43,15.0
45882,42.63,-1.3399999999999963,15.0
45930,49.26,-3.3200000000000003,15.0
45940,45.58,-3.6799999999999997,15.0
45960,48.58,-3.3100000000000023,15.0
46048,48.39,-0.509999999999998,15.0
46069,46.19,-0.6600000000000037,15.0
46089,46.95,-2.9099999999999966,15.0
46100,43.96,-2.990000000000002,15.0
46137,48.99,-1.9699999999999989,15.0
46149,46.31,-2.6799999999999997,15.0
46169,52.22,-4.090000000000003,15.0
46179,49.48,-2.740000000000002,15.0
46188,45.51,-3.969999999999999,15.0
46199,43.47,-2.039999999999999,15.0
46209,40.22,-3.25,15.0
46229,43.41,-2.940000000000005,15.0
46239,42.27,-1.1399999999999935,15.0
46269,47.11,-1.5600000000000023,15.0
46299,45.97,-0.030000000000001137,15.0
46359,50.95,-0.4299999999999997,15.0
46409,49.46,-0.3200000000000003,15.0
46449,46.78,-5.839999999999996,15.0
46458,45.24,-1.5399999999999991,15.0
46508,47.78,-4.990000000000002,15.0
46536,50.01,-0.17999999999999972,15.0
46556,48.5,-3.3299999999999983,15.0
46566,47.41,-1.0900000000000034,15.0
46584,44.74,-3.4099999999999966,15.0
46595,43.71,-1.0300000000000011,15.0
46614,42.36,-2.700000000000003,15.0
46691,45.86,-0.5399999999999991,15.0
46701,44.54,-1.3200000000000003,15.0
46721,42.63,-0.8399999999999963,15.0
46779,51.97,-0.18999999999999773,15.0
46791,50.61,-1.3599999999999994,15.0
46820,47.63,-0.3200000000000003,15.0
46857,48.18,-3.4299999999999997,15.0
46877,46.58,-2.4299999999999997,15.0
46896,47.12,-2.450000000000003,15.0
46965,48.43,-0.6700000000000017,15.0
46985,43.6,-5.600000000000001,15.0
47082,46.15,-0.44000000000000483,15.0
47091,44.35,-1.7999999999999972,15.0
47121,44.51,-2.3100000000000023,15.0
47160,50.61,-1.1600000000000037,15.0
47180,50.29,-2.960000000000001,15.0
47199,48.29,-3.789999999999999,15.0
47250,49.93,-0.28999999999999915,15.0
47259,45.54,-4.390000000000001,15.0
47289,46.66,-3.700000000000003,15.0
47310,47.87,-1.3700000000000045,15.0
47340,48.78,-3.5,15.0
47349,46.24,-2.539999999999999,15.0
47370,49.3,-1.2000000000000028,15.0
47400,46.07,-0.6799999999999997,15.0
47418,42.8,-0.5,15.0
47469,48.19,-0.05000000000000426,15.0
47487,46.63,-0.35999999999999943,15.0
47595,51.18,-0.8599999999999994,15.0
47616,48.95,-0.21999999999999886,15.0
47646,47.74,-0.3399999999999963,15.0
47664,45.35,-5.079999999999998,15.0
47705,49.25,-1.3500000000000014,15.0
47735,48.39,-5.009999999999998,15.0
47756,47.05,-1.6000000000000014,15.0
47796,45.0,-6.030000000000001,15.0
47859,44.16,-0.4200000000000017,15.0
47868,39.57,-4.589999999999996,15.0
47946,48.62,-0.6900000000000048,15.0
47985,49.46,-0.6899999999999977,15.0
48015,49.73,-0.7000000000000028,15.0
48024,48.66,-1.0700000000000003,15.0
48074,45.99,-0.7299999999999969,15.0
48144,49.73,-0.6600000000000037,10.0
48155,44.64,-5.089999999999996,10.0
48165,42.19,-2.450000000000003,10.0
48213,39.3,-0.740000000000002,10.0
48264,39.75,-0.28999999999999915,10.0
48293,40.74,-2.769999999999996,10.0
48342,46.26,-0.03999999999999915,10.0
48351,43.09,-3.1699999999999946,10.0
48392,43.03,-0.21000000000000085,10.0
48431,43.86,-0.5200000000000031,10.0
48461,41.08,-3.3000000000000043,10.0
48500,46.42,-2.0799999999999983,10.0
48560,49.82,-0.740000000000002,10.0
48591,46.3,-0.5200000000000031,10.0
48602,43.51,-2.789999999999999,10.0
48650,44.82,-0.6899999999999977,10.0
48678,44.02,-1.8699999999999974,10.0
48722,45.59,-2.1499999999999986,10.0
48750,45.46,-0.9799999999999969,10.0
48761,44.43,-1.0300000000000011,10.0
48791,45.77,-1.029999999999994,10.0
48810,40.23,-5.540000000000006,10.0
48897,42.83,-0.6700000000000017,10.0
48906,38.6,-4.229999999999997,10.0
48963,41.42,-0.36999999999999744,10.0
49013,43.43,-0.20000000000000284,10.0
49041,43.59,-3.069999999999993,10.0
49092,48.78,-0.9299999999999997,10.0
49109,48.26,-1.8599999999999994,10.0
49131,47.26,-1.3599999999999994,10.0
49160,46.94,-4.350000000000001,10.0
49170,43.59,-3.3499999999999943,10.0
49227,44.43,-0.5700000000000003,10.0
49277,45.99,-0.8200000000000003,10.0
49308,41.56,-0.8799999999999955,10.0
49335,50.24,-2.1799999999999997,10.0
49346,46.16,-4.080000000000005,10.0
49356,43.91,-2.25,10.0
49365,41.62,-2.289999999999999,10.0
49413,43.28,-0.5300000000000011,10.0
49424,41.15,-2.1300000000000026,10.0
49452,39.15,-0.2700000000000031,10.0
49481,38.4,-2.990000000000002,10.0
49511,40.93,-2.039999999999999,10.0
49554,40.71,-0.8699999999999974,10.0
49595,41.87,-2.3000000000000043,10.0
49653,46.16,-0.030000000000001137,10.0
49662,44.64,-1.519999999999996,10.0
49701,46.75,-2.1499999999999986,10.0
49742,47.02,-0.5399999999999991,10.0
49781,48.15,-0.9400000000000048,10.0
49800,42.81,-6.219999999999999,10.0
49811,41.34,-1.4699999999999989,10.0
49841,42.85,-1.5399999999999991,10.0
49878,45.81,-0.12999999999999545,10.0
49899,43.8,-3.710000000000001,10.0
49919,44.67,-2.25,10.0
49938,43.79,-1.2100000000000009,10.0
49968,42.54,-0.75,10.0
49997,41.77,-4.329999999999998,10.0
50017,40.41,-4.3600000000000065,10.0
50036,41.14,-2.759999999999998,10.0
50065,38.69,-0.38000000000000256,10.0
50093,39.76,-2.1499999999999986,10.0
50164,42.98,-0.5100000000000051,10.0
50174,41.6,-1.3799999999999955,10.0
50194,34.91,-8.39,10.0
50213,40.82,-1.009999999999998,10.0
50294,47.95,-0.6499999999999986,10.0
50305,45.52,-2.4299999999999997,10.0
50335,46.58,-0.480000000000004,10.0
50344,44.23,-2.3500000000000014,10.0
50393,45.75,-3.030000000000001,10.0
50405,44.62,-1.1300000000000026,10.0
50414,43.55,-1.0700000000000003,10.0
50453,44.88,-0.11999999999999744,10.0
50483,43.92,-2.1999999999999957,10.0
50542,44.05,-4.850000000000001,10.0
50581,42.59,-0.6899999999999977,10.0
50609,44.05,-1.6200000000000045,10.0
50620,41.57,-2.479999999999997,10.0
50630,39.89,-1.6799999999999997,10.0
50639,38.05,-1.8400000000000034,10.0
50678,39.6,-0.8399999999999963,10.0
50717,40.38,-1.5799999999999983,10.0
50774,40.83,-0.14000000000000057,10.0
50785,39.22,-1.6099999999999994,10.0
50804,40.53,-2.469999999999999,10.0
50893,46.85,-0.240000000000002,10.0
50921,46.34,-0.03999999999999915,10.0
50951,46.07,-2.0899999999999963,10.0
51022,44.16,-0.7900000000000063,10.0
51107,45.47,-0.8100000000000023,10.0
51116,44.18,-1.2899999999999991,10.0
51164,45.0,-0.259999999999998,10.0
51175,43.96,-1.0399999999999991,10.0
51203,45.55,-1.0500000000000043,10.0
51244,39.94,-0.8100000000000023,10.0
51313,42.68,-0.8699999999999974,10.0
51322,39.55,-3.1300000000000026,10.0
51380,41.73,-0.720000000000006,10.0
51400,39.19,-3.730000000000004,10.0
51448,43.91,-1.5700000000000003,10.0
51485,43.15,-0.6000000000000014,10.0
51563,46.27,-1.9699999999999989,10.0
51602,44.36,-0.5600000000000023,10.0
51611,42.13,-2.229999999999997,10.0
51649,43.77,-0.8099999999999952,10.0
51698,43.33,-0.21000000000000085,10.0
51728,43.93,-3.6099999999999994,10.0
51766,44.4,-0.030000000000001137,10.0
51775,42.79,-1.6099999999999994,10.0
51812,44.43,-2.1400000000000006,10.0
51833,40.79,-4.390000000000001,10.0
51842,36.03,-4.759999999999998,10.0
51863,37.43,-1.6400000000000006,10.0
51902,36.94,-4.420000000000002,10.0
51950,33.05,-8.350000000000001,10.0
51970,36.27,-2.9599999999999937,10.0
51989,41.1,-1.259999999999998,10.0
52069,46.42,-0.7399999999999949,10.0
52100,45.66,-0.30000000000000426,10.0
52187,46.09,-0.529999999999994,10.0
52207,44.57,-2.6099999999999994,10.0
52226,43.14,-4.039999999999999,10.0
52235,40.86,-2.280000000000001,10.0
52256,41.46,-1.5899999999999963,10.0
52295,42.75,-4.619999999999997,10.0
52306,40.48,-2.270000000000003,10.0
52355,46.02,-1.8999999999999986,10.0
52385,42.85,-0.01999999999999602,10.0
52424,46.71,-1.240000000000002,10.0
52433,44.47,-2.240000000000002,10.0
52444,40.69,-3.780000000000001,10.0
52453,38.65,-2.039999999999999,10.0
52463,36.21,-2.4399999999999977,10.0
52490,37.93,-0.6300000000000026,10.0
52508,38.54,-2.1799999999999997,10.0
52559,42.6,-0.269999999999996,10.0
52588,41.48,-0.5900000000000034,10.0
52685,45.97,-0.5700000000000003,10.0
52714,45.49,-0.5499999999999972,10.0
52742,44.33,-4.060000000000002,10.0
52762,44.55,-1.0500000000000043,10.0
52790,43.59,-2.4399999999999977,10.0
52811,46.82,-1.6499999999999986,10.0
52820,44.27,-2.549999999999997,10.0
52840,42.83,-0.4100000000000037,10.0
52868,43.11,-2.1099999999999994,10.0
52907,44.77,-0.9399999999999977,10.0
52919,43.46,-1.3100000000000023,10.0
52958,43.97,-0.5900000000000034,10.0
52969,42.82,-1.1499999999999986,10.0
53008,45.8,-0.3400000000000034,10.0
53018,44.0,-1.7999999999999972,10.0
53036,40.08,-4.829999999999998,10.0
53126,39.19,-0.6000000000000014,10.0
53146,39.97,-2.8900000000000006,10.0
53194,40.54,-0.030000000000001137,10.0
53204,38.81,-1.7299999999999969,10.0
53234,40.43,-1.25,10.0
53264,41.26,-3.5,10.0
53342,46.29,-0.9100000000000037,10.0
53363,45.06,-1.5399999999999991,10.0
53402,45.95,-1.5499999999999972,10.0
53411,44.46,-1.490000000000002,10.0
53422,41.99,-2.469999999999999,10.0
53471,42.79,-0.36999999999999744,10.0
53480,41.65,-1.1400000000000006,10.0
53491,38.88,-2.769999999999996,10.0
53531,43.64,-1.509999999999998,10.0
53579,45.07,-0.9299999999999997,10.0
53600,42.91,-4.400000000000006,10.0
53618,42.16,-4.25,10.0
53648,39.3,-0.9500000000000028,10.0
53708,40.62,-0.09000000000000341,10.0
53740,38.9,-0.6200000000000045,10.0
53779,40.51,-0.980000000000004,10.0
53839,42.24,-0.5300000000000011,10.0
53858,42.25,-2.219999999999999,10.0
53869,40.49,-1.759999999999998,10.0
53897,42.56,-3.729999999999997,10.0
53939,44.22,-0.6099999999999994,10.0
54019,45.32,-0.45000000000000284,10.0
54048,44.74,-0.259999999999998,10.0
54118,43.6,-0.8900000000000006,10.0
54129,41.6,-2.0,10.0
54160,39.66,-4.230000000000004,5.0
54265,40.3,-0.980000000000004,5.0
54294,40.41,-1.720000000000006,5.0
54313,37.47,-0.39000000000000057,5.0
54382,37.15,-0.03999999999999915,5.0
54412,38.25,-1.5600000000000023,5.0
54451,36.1,-0.10999999999999943,5.0
54471,36.5,-1.7899999999999991,5.0
54510,38.91,-0.2600000000000051,5.0
54568,39.16,-0.1600000000000037,5.0
54586,37.28,-2.049999999999997,5.0
54616,37.08,-0.10999999999999943,5.0
54765,41.74,-0.8099999999999952,5.0
54793,43.67,-0.10999999999999943,5.0
54823,43.28,-0.46000000000000085,5.0
54862,42.29,-0.39000000000000057,5.0
54901,41.05,-0.28000000000000114,5.0
54910,39.37,-1.6799999999999997,5.0
54949,40.98,-0.07000000000000028,5.0
54997,44.26,-1.230000000000004,5.0
55008,43.16,-1.1000000000000014,5.0
55038,39.8,-0.020000000000003126,5.0
55068,39.39,-2.8999999999999986,5.0
55078,38.12,-1.2700000000000031,5.0
55117,39.19,-2.8700000000000045,5.0
55155,37.85,-0.14999999999999858,5.0
55252,41.31,-0.3999999999999986,5.0
55261,40.26,-1.0500000000000043,5.0
55270,39.1,-1.1599999999999966,5.0
55279,37.75,-1.3500000000000014,5.0
55290,36.47,-1.2800000000000011,5.0
55348,39.62,-1.8599999999999994,5.0
55396,42.49,-0.29999999999999716,5.0
55405,41.27,-1.2199999999999989,5.0
55416,39.4,-1.8700000000000045,5.0
55426,38.2,-1.1999999999999957,5.0
55435,35.29,-2.9100000000000037,5.0
55476,39.27,-2.6399999999999935,5.0
55495,38.43,-1.1700000000000017,5.0
55564,35.79,-0.20000000000000284,5.0
55594,34.3,-0.8800000000000026,5.0
55657,37.01,-0.14000000000000057,5.0
55668,34.66,-2.3500000000000014,5.0
55726,38.57,-0.5399999999999991,5.0
55737,37.22,-1.3500000000000014,5.0
55788,39.53,-0.5399999999999991,5.0
55828,40.63,-0.10999999999999943,5.0
55837,38.34,-2.289999999999999,5.0
55867,37.05,-0.44000000000000483,5.0
55876,35.73,-1.3200000000000003,5.0
55974,40.29,-0.6899999999999977,5.0
56014,43.22,-0.30000000000000426,5.0
56044,42.87,-0.07000000000000028,5.0
56197,42.33,-0.8299999999999983,5.0
56206,40.77,-1.5599999999999952,5.0
56284,42.59,-0.44999999999999574,5.0
56296,41.22,-1.3700000000000045,5.0
56305,40.16,-1.0600000000000023,5.0
56316,38.45,-1.7099999999999937,5.0
56392,39.58,-0.3100000000000023,5.0
56413,37.71,-0.21000000000000085,5.0
56461,39.27,-0.5700000000000003,5.0
56490,38.94,-1.9000000000000057,5.0
56509,37.2,-2.1999999999999957,5.0
56548,36.48,-0.010000000000005116,5.0
56587,39.2,-1.3999999999999986,5.0
56626,39.46,-0.5499999999999972,5.0
56674,37.84,-0.45999999999999375,5.0
56713,36.24,-0.35999999999999943,5.0
56752,33.99,-0.509999999999998,5.0
56791,35.5,-2.6300000000000026,5.0
56821,33.58,-0.6000000000000014,5.0
56892,36.68,-0.21000000000000085,5.0
56974,38.32,-0.3299999999999983,5.0
57031,36.96,-0.3200000000000003,5.0
57051,36.31,-1.009999999999998,5.0
57150,41.26,-0.730000000000004,5.0
57181,39.09,-0.7399999999999949,5.0
57280,44.15,-0.2700000000000031,5.0
57291,41.07,-3.0799999999999983,5.0
57310,38.33,-0.46000000000000085,5.0
57319,37.26,-1.0700000000000003,5.0
57400,41.4,-0.10999999999999943,5.0
57411,38.23,-3.1700000000000017,5.0
57469,41.12,-0.4299999999999997,5.0
57481,38.77,-2.3499999999999943,5.0
57490,36.89,-1.8800000000000026,5.0
57511,36.91,-1.1200000000000045,5.0
57601,38.77,-0.09999999999999432,5.0
57661,38.26,-0.21000000000000085,5.0
57751,42.31,-0.28000000000000114,5.0
57760,41.24,-1.0700000000000003,5.0
57771,39.81,-1.4299999999999997,5.0
57869,39.49,-0.17999999999999972,5.0
57879,37.82,-1.6700000000000017,5.0
57918,37.27,-0.25,5.0
57957,38.12,-0.8000000000000043,5.0
57978,37.06,-2.309999999999995,5.0
57998,37.89,-1.2299999999999969,5.0
58116,41.29,-0.6400000000000006,5.0
58146,35.44,-0.5200000000000031,5.0
58188,36.31,-3.8999999999999986,5.0
58221,40.28,-1.1199999999999974,5.0
58231,36.99,-3.289999999999999,5.0
58242,35.66,-1.3300000000000054,5.0
58251,33.35,-2.309999999999995,5.0
58373,41.35,-0.5499999999999972,5.0
58434,38.96,-0.8200000000000003,5.0
58454,40.95,-1.8399999999999963,5.0
58473,40.32,-1.5600000000000023,5.0
58494,39.18,-1.6300000000000026,5.0
58524,39.06,-0.39000000000000057,5.0
58544,38.81,-2.8999999999999986,5.0
58625,42.68,-0.6700000000000017,5.0
58634,40.98,-1.7000000000000028,5.0
58707,42.24,-0.12999999999999545,5.0
58716,39.61,-2.6300000000000026,5.0
58728,38.35,-1.259999999999998,5.0
58739,36.58,-1.7700000000000031,5.0
58772,36.36,-0.18999999999999773,5.0
58782,33.01,-3.3500000000000014,5.0
58800,33.33,-2.200000000000003,5.0
58841,36.31,-0.3399999999999963,5.0
58881,37.32,-0.35999999999999943,5.0
58890,35.84,-1.4799999999999969,5.0
58931,39.16,-2.0700000000000003,5.0
58941,37.94,-1.2199999999999989,5.0
58980,38.84,-0.0899999999999963,5.0
59030,41.33,-2.530000000000001,5.0
59039,39.29,-2.039999999999999,5.0
59049,38.29,-1.0,5.0
59111,38.39,-0.75,5.0
59130,36.7,-0.14000000000000057,5.0
59142,33.36,-3.3400000000000034,5.0
59220,35.32,-0.990000000000002,5.0
59250,34.51,-0.13000000000000256,5.0
59301,35.87,-0.720000000000006,5.0
59361,38.2,-0.9599999999999937,5.0
59391,37.63,-0.6499999999999986,5.0
59421,38.21,-1.1700000000000017,5.0
59442,35.31,-0.21999999999999886,5.0
59532,38.74,-0.8299999999999983,5.0
59552,38.73,-1.5,5.0
59631,40.53,-0.35999999999999943,5.0
59661,41.53,-1.6999999999999957,5.0
59702,40.53,-0.259999999999998,5.0
59712,39.43,-1.1000000000000014,5.0
59742,37.45,-0.17999999999999972,5.0
59883,39.39,-0.28999999999999915,5.0
59894,37.7,-1.6899999999999977,5.0
59915,34.65,-0.7899999999999991,5.0
59963,36.59,-2.8899999999999935,5.0
60011,37.71,-0.46999999999999886,5.0
60063,36.28,-0.04999999999999716,5.0
60122,37.48,-0.28000000000000114,5.0
60182,37.59,-0.37999999999999545,1.0
60431,47.35,-0.0899999999999963,1.0
60441,44.49,-2.8599999999999994,1.0
60450,41.95,-2.539999999999999,1.0
60470,39.6,-0.990000000000002,1.0
60489,38.17,-3.3900000000000006,1.0
60750,50.92,-0.4299999999999997,1.0
60759,49.81,-1.1099999999999994,1.0
60768,47.1,-2.710000000000001,1.0
60779,45.32,-1.7800000000000011,1.0
60789,39.86,-5.460000000000001,1.0
60798,37.47,-2.3900000000000006,1.0
60809,35.54,-1.9299999999999997,1.0
60972,42.3,-2.3000000000000043,1.0
61095,45.71,-0.17999999999999972,1.0
61115,44.41,-0.060000000000002274,1.0
61125,42.66,-1.75,1.0
61145,39.39,-0.46000000000000085,1.0
61356,45.13,-0.7999999999999972,1.0
61395,46.16,-0.38000000000000256,1.0
61406,44.05,-2.1099999999999994,1.0
61436,45.69,-3.280000000000001,1.0
61524,46.36,-0.23000000000000398,1.0
61544,45.21,-1.1799999999999997,1.0
61733,43.27,-0.03999999999999915,1.0
61763,44.24,-1.1999999999999957,1.0
61850,46.57,-0.20000000000000284,1.0
61892,45.96,-0.22999999999999687,1.0
61910,45.74,-1.019999999999996,1.0
61931,45.11,-1.1499999999999986,1.0
62053,42.24,-0.6400000000000006,1.0
62342,54.66,-0.010000000000005116,1.0
62351,52.87,-1.7899999999999991,1.0
62371,53.92,-1.6999999999999957,1.0
62521,60.98,-0.4100000000000037,1.0
62531,53.44,-7.539999999999999,1.0
62540,51.07,-2.3699999999999974,1.0
62549,47.98,-3.0900000000000034,1.0
62560,40.24,-7.739999999999995,1.0
62966,50.6,-0.240000000000002,1.0
62975,49.02,-1.5799999999999983,1.0
62986,40.99,-8.030000000000001,1.0
62996,35.88,-5.109999999999999,1.0
63065,36.28,-0.07000000000000028,1.0
63398,53.39,-0.22999999999999687,1.0
63410,46.42,-6.969999999999999,1.0
63419,39.62,-6.800000000000004,1.0
63824,52.89,-0.9299999999999997,1.0
63833,51.72,-1.1700000000000017,1.0
63844,48.04,-3.6799999999999997,1.0
63854,43.14,-4.899999999999999,1.0
63874,37.27,-0.8499999999999943,1.0
64192,52.56,-0.28999999999999915,1.0
64213,51.79,-1.1799999999999997,1.0
64223,45.31,-6.479999999999997,1.0
64232,36.87,-8.440000000000005,1.0
64243,33.65,-3.219999999999999,1.0
64555,45.87,-0.07000000000000028,1.0
64565,44.59,-1.279999999999994,1.0
64574,39.57,-5.020000000000003,1.0
64583,36.79,-2.780000000000001,1.0
64843,46.94,-0.05000000000000426,1.0
64871,44.89,-0.6000000000000014,1.0
64912,44.19,-2.6600000000000037,1.0
64922,41.19,-3.0,1.0
64931,39.84,-1.3499999999999943,1.0
65147,47.57,-0.29999999999999716,1.0
65158,45.65,-1.9200000000000017,1.0
65200,44.26,-0.5399999999999991,1.0
65389,45.18,-0.36999999999999744,1.0
65486,41.69,-0.13000000000000256,1.0
65719,42.36,-10.39,1.0
65728,37.91,-4.450000000000003,1.0
65748,34.69,-0.4200000000000017,1.0
65971,38.64,-0.6899999999999977,1.0
